"Community","ModelSeropos","CILow","CIHigh","Month_num"
"Haverhill",0.142263491971806,0.00730218182264399,0.424431777725752,4
"Heath",0.175450609917036,0.00439278072462417,0.629653311786346,4
"Hingham",0.143579076794024,0.00594294268663632,0.500888490293631,4
"Hinsdale",0.129133072091739,0.00336100881008976,0.498977137019227,4
"Holbrook",0.168602051068907,0.0063214136372967,0.57996248676409,4
"Holden",0.0681889087303283,0.00312863828480949,0.240206052491725,4
"Holland",0.115791765337268,0.00369093993082665,0.39963501136166,4
"Holliston",0.0738255061423996,0.0033549061788622,0.254997531806108,4
"Holyoke",0.455360708939055,0.076883256311029,1.13157317693915,4
"Hopedale",0.11520406906154,0.00393479793385602,0.44865617627092,4
"Hopkinton",0.0895625190633306,0.0032373573997554,0.309273858391292,4
"Hubbardston",0.0933717300516027,0.00334361832640855,0.340098871613915,4
"Hudson",0.0991572860972568,0.00344194857571692,0.342329167128143,4
"Hull",0.147687090324066,0.00430634323067289,0.555510974203096,4
"Huntington",0.127458884728797,0.00359713074687123,0.498584255864603,4
"Ipswich",0.0930409552754231,0.00313479571898468,0.329315010263279,4
"Kingston",0.11203282751536,0.00398744504057712,0.400590464931505,4
"Lakeville",0.10825952909607,0.00348978189118937,0.394303704789499,4
"Lancaster",0.0949943186929232,0.00334813676907044,0.344834100151725,4
"Lanesborough",0.117171094758894,0.00374075067311984,0.456263445378316,4
"Lawrence",1.00819242394269,0.203799369493209,2.13692525696893,4
"Lee",0.107788139114429,0.00370264196848721,0.397474837549209,4
"Leicester",0.140113230761135,0.00469150661644816,0.560510323701256,4
"Lenox",0.132689793364135,0.00395210440953192,0.509322262601838,4
"Leominster",0.47817736416038,0.0807731837831312,1.16517060107649,4
"Leverett",0.177893669253714,0.00412995716081964,0.642949988204124,4
"Lexington",0.0731017335184863,0.00276870087760448,0.252045249553567,4
"Lincoln",0.107597404267044,0.00455372559916773,0.407558147643598,4
"Littleton",0.0874960862677364,0.00317692786927957,0.322216015564171,4
"Longmeadow",0.0920267801036287,0.00312511475906137,0.324544155262373,4
"Lowell",0.402032717163177,0.0823029658157256,0.885641630163419,4
"Ludlow",0.101742085799734,0.00377663433417997,0.352064027338408,4
"Lunenburg",0.0818163131656093,0.00289130069075668,0.291124113829172,4
"Lynn",1.60945544109004,0.348592522505731,3.31840182080388,4
"Lynnfield",0.0931043893823581,0.00333286109136951,0.336007690207381,4
"Malden",0.159901467008115,0.0155520946813168,0.444506303918112,4
"Manchester",0.124222540731577,0.00390309700084766,0.461741440889327,4
"Mansfield",0.083909371010738,0.0041312229764399,0.290619761484325,4
"Marblehead",0.105398026730228,0.00425812191669869,0.386353415057847,4
"Marion",0.121497313508085,0.0037767318173594,0.438367181743913,4
"Marlborough",0.111022900484346,0.00432356253373832,0.356476967866325,4
"Marshfield",0.201378567590735,0.00792077180075647,0.717539798955014,4
"Mashpee",0.0832595098838741,0.00324245780000768,0.303493032221097,4
"Mattapoisett",0.121380879107146,0.00438630529896311,0.443923286687746,4
"Maynard",0.086195496606924,0.00323085676773617,0.316135659591392,4
"Medfield",0.100352722100188,0.00335377912636709,0.351945197033208,4
"Medford",0.176253424460256,0.0120494792978563,0.498059647264725,4
"Medway",0.0789064105333485,0.00278395884406165,0.285663219792122,4
"Melrose",0.163835356190535,0.00864481073723914,0.510330380161081,4
"Mendon",0.110915484606402,0.0036886062968051,0.398995444733365,4
"Merrimac",0.109392134039063,0.00337216954085491,0.404030788355078,4
"Methuen",0.401134097012597,0.0610172881865208,0.992064012083124,4
"Middleborough",0.0564755953890642,0.00266660842005402,0.192555904361145,4
"Middlefield",0.174272207169408,0.00398954676079951,0.626868184975942,4
"Middleton",0.29928312703011,0.00841844155294519,1.14139773214711,4
"Milford",1.01278219374418,0.196937926083456,2.26306277003734,4
"Millbury",0.345217759584717,0.0119114338873733,1.14087522448538,4
"Millis",0.0988933168849341,0.00382390400550794,0.347653792113354,4
"Millville",0.125717904663654,0.00352409977934329,0.480627271519049,4
"Milton",0.0557007686159578,0.00266195411633855,0.183785844451083,4
"Monroe",0.160817041509648,0.00379055553355714,0.637872535091503,4
"Monson",0.295260045913022,0.00972639945497076,1.03943566729672,4
"Montague",0.154252919039211,0.00454387081880589,0.58670372106776,4
"Monterey",0.155609681606221,0.00451887056462217,0.590153909363526,4
"Nahant",0.135257177222105,0.00391897796778813,0.492515619413603,4
"Nantucket",0.328460608866928,0.0162351337012466,1.06484395851514,4
"Natick",0.059304481999281,0.0028101554101285,0.203878669687171,4
"Needham",0.0806562615686402,0.00364227432271344,0.269106138664634,4
"New Bedford",0.523054107644947,0.107636542332472,1.15683300178945,4
"New Braintree",0.215885543973559,0.00422083136735264,0.852251685186805,4
"New Marlborough",0.158632357673154,0.00407457062189841,0.608087959214331,4
"New Salem",0.154737359236829,0.00417218947063709,0.590758360833649,4
"Newbury",0.114466031594968,0.00360685695029441,0.45070362248885,4
"Newburyport",0.118795429925596,0.00451494316028483,0.424841377659966,4
"Newton",0.0704303935234674,0.00373396423101425,0.233708403744197,4
"Norfolk",0.0917179441284515,0.00325794156023764,0.318125186601814,4
"North Adams",0.113501942219539,0.00397525624893119,0.416941870225923,4
"North Andover",0.0737718091289711,0.0033645809262462,0.26513926117279,4
"North Attleborough",0.0760813282641477,0.00296664211758619,0.275636950305562,4
"North Brookfield",0.106329233958324,0.00335154916824069,0.404248386068588,4
"North Reading",0.0721710967478663,0.00286674601774389,0.257236838141006,4
"Northampton",0.0893463367904822,0.00325326099734992,0.31189026961844,4
"Northborough",0.23769156447433,0.00808107265501404,0.832101756128157,4
"Northbridge",0.112770271359007,0.00420199883140745,0.398171605751289,4
"Northfield",0.126367202987824,0.0037247979970173,0.462685933041206,4
"Norton",0.0762069444399131,0.00322719046109382,0.247692654480508,4
"Norwell",0.0871925057804464,0.00319727105208345,0.297521387862056,4
"Norwood",0.095398479985129,0.00369881564893429,0.32310223238209,4
"Oak Bluffs",0.135816802322393,0.00421765519972333,0.525795981795886,4
"Oakham",0.147667509201411,0.00412081948360025,0.562147792977199,4
"Orange",0.0905486720200513,0.00319978275722746,0.313919235837863,4
"Orleans",0.133303980453679,0.00319211639129062,0.493701388149028,4
"Otis",0.135868334880875,0.00358088560704807,0.528709639905531,4
"Oxford",0.13579848582079,0.00362186479169106,0.46372968577756,4
"Palmer",0.102995857266366,0.00407232454245082,0.373900739227549,4
"Paxton",0.121173757445621,0.00350448926443286,0.420298933601564,4
"Peabody",0.0580173314891966,0.00262721538066385,0.194379437237685,4
"Pembroke",0.0943991425114072,0.00312429090772332,0.355984689464424,4
"Pepperell",0.0970443726056394,0.00332170446809065,0.348106830183097,4
"Petersham",0.149839474855999,0.00383406521966427,0.567617263921299,4
"Pittsfield",0.0576209771843812,0.00231966853982635,0.198068750927025,4
"Plainfield",0.167798381953648,0.00411430865914669,0.658200857327175,4
"Plainville",0.088782086010032,0.00310199431036869,0.310437996049681,4
"Plymouth",0.0553899266763985,0.00275284227377981,0.190861080268055,4
"Plympton",0.235072737751163,0.00522688354662867,0.941731399668878,4
"Princeton",0.129629019333618,0.00373665810422722,0.504479342749836,4
"Provincetown",0.148218477173346,0.00353391477484244,0.540979194202037,4
"Quincy",0.233611517629534,0.0368696910335374,0.553836166004455,4
"Randolph",0.673452420109296,0.108146608732553,1.64064832969269,4
"Raynham",0.0764590728886328,0.00313915116333943,0.277947756930541,4
"Reading",0.071238378969533,0.00349915852212285,0.23812362681412,4
"Rehoboth",0.108644496931711,0.00315156823758203,0.382369082763727,4
"Revere",0.42368122557945,0.0775795303807626,0.972797400545896,4
"Richmond",0.16095238172301,0.00392811020911803,0.64094425194422,4
"Rochester",0.118809918191746,0.00356675281738494,0.464691195295768,4
"Rockland",0.087519586330036,0.00353252749665053,0.311873190060064,4
"Rockport",0.112307659150748,0.00355229770900698,0.400509654247748,4
"Rowe",0.170411848877335,0.00453529642869966,0.655760430746624,4
"Rowley",0.110113114444499,0.00435322479656074,0.411485697434316,4
"Royalston",0.330270197571342,0.00624035655382141,1.27687088816173,4
"Russell",0.274914632665543,0.00674692397197909,1.10750812952808,4
"Rutland",0.0950351852362569,0.00334653366545261,0.351461190215445,4
"Salem",0.0750163797502237,0.0042014371972316,0.240784996956412,4
"Salisbury",0.150360915603798,0.00481411090761346,0.541925988957191,4
"Sandisfield",0.163676235007184,0.00370430294699246,0.616575088559373,4
"Sandwich",0.0754738594070046,0.00312213670814139,0.272187328481927,4
"Saugus",0.0712797961236766,0.00320991368838246,0.257777266094853,4
"Savoy",0.169596643923324,0.00452075952083832,0.686622257339939,4
"Scituate",0.0947823734758286,0.00373373827969946,0.349782958769163,4
"Seekonk",0.111076406874176,0.00362633663188182,0.428475618177361,4
"Sharon",0.0780077586281744,0.00315364101624831,0.296554885099669,4
"Sheffield",0.22491013214186,0.0055040016028062,0.901813437886801,4
"Shelburne",0.253780226432088,0.00588682955823342,0.91972275921606,4
"Sherborn",0.117194211468942,0.00440175674916899,0.432154615558678,4
"Shirley",0.103215271882592,0.00334548375055179,0.392574198282524,4
"Shrewsbury",0.230766949718875,0.0109413916534442,0.748817542658471,4
"Shutesbury",0.152587899577028,0.00395717062703315,0.59401157632191,4
"Somerset",0.140953792131423,0.00406934700806279,0.506901939139194,4
"Somerville",0.170113846554022,0.0155424430599552,0.438497462228165,4
"South Hadley",0.122748305813811,0.0042157200239102,0.448816414473922,4
"Southampton",0.11548793151439,0.00291724510649794,0.445435086386863,4
"Southborough",0.0897069834107016,0.00384425230804669,0.333418977894473,4
"Southbridge",0.0547210854088393,0.00304090599231143,0.176012316744019,4
"Southwick",0.15235310139818,0.00480660854112406,0.575257232129387,4
"Spencer",0.114829273102301,0.00349536311255802,0.408899012140027,4
"Springfield",0.62153563593382,0.131246990402645,1.33052100847857,4
"Sterling",0.105855008506587,0.00353685922770198,0.404928002098551,4
"Stockbridge",0.406191501214954,0.00656588262716626,1.54679883918921,4
"Stoneham",0.0828761829148921,0.00381474509356211,0.295452824072336,4
"Stoughton",0.231371895232713,0.012898969143135,0.703374732814643,4
"Stow",0.111558918943228,0.00317944633485127,0.42896368574611,4
"Sturbridge",0.124643613580195,0.00436076499807719,0.462550847773677,4
"Sudbury",0.12646074869491,0.00471026519222457,0.432334159819177,4
"Sunderland",0.106357592251964,0.00330931459920783,0.410611944981785,4
"Sutton",0.098985106937895,0.00328190705893564,0.362228906234278,4
"Swampscott",0.0730172515648767,0.00321621566987716,0.263791380541925,4
"Swansea",0.238282241875767,0.00733476747545881,0.918353607515391,4
"Taunton",0.162805318349652,0.00935575049470523,0.477582172915683,4
"Templeton",0.156313196674545,0.00502655606918152,0.564297205236254,4
"Tewksbury",0.0721537304634175,0.00304927551915372,0.246568648885127,4
"Tisbury",0.153869510101632,0.00543239748760628,0.530859865971985,4
"Topsfield",0.100779737746634,0.00363864393492852,0.369250440767452,4
"Townsend",0.0869523044436432,0.00355675931008829,0.324952750100675,4
"Truro",0.137043612089935,0.0038319098513731,0.544926233483634,4
"Tyngsborough",0.0856181001599226,0.00327453285178889,0.30271887621086,4
"Tyringham",0.166272702714479,0.00405364175422106,0.614807524666383,4
"Upton",0.145970695051616,0.00534380324183528,0.525313574412908,4
"Uxbridge",0.070396098276008,0.00299282613698795,0.256304979919842,4
"Wakefield",0.0496258529522278,0.00258020909404752,0.168574582687573,4
"Wales",0.128516080382663,0.00450125387199492,0.458178020017467,4
"Walpole",0.0848018778286699,0.00387631279382091,0.288552520085036,4
"Waltham",0.70681507116397,0.146100079416801,1.53953675696142,4
"Ware",0.0815942309969228,0.00348959605634195,0.29577221422591,4
"Wareham",0.0626590308422137,0.00312243200033612,0.233268624362841,4
"Warren",0.116346097910305,0.00381506078302602,0.431747895228408,4
"Warwick",0.146673843552407,0.0039573654692892,0.582303387354424,4
"Watertown",0.0990425031861848,0.00408740795761159,0.316238466895717,4
"Wayland",0.132760261386699,0.00541657762945595,0.491913001286514,4
"Webster",0.079590024697859,0.0035391958740647,0.272524632507029,4
"Wellesley",0.0859534140243343,0.00407350302717148,0.30796079897824,4
"Wellfleet",0.136926844773994,0.00405040389690439,0.521024474404981,4
"Wendell",0.157897334646985,0.00384991276822807,0.514064157951761,4
"Wenham",0.119788119126987,0.0031193662460067,0.476091018730572,4
"West Boylston",0.100627889045957,0.00383836325933678,0.377381170138569,4
"West Bridgewater",0.0981975100707462,0.0036867488208317,0.350221096763305,4
"West Brookfield",0.109038810857284,0.00349776598998658,0.40987353195055,4
"West Newbury",0.11799181465698,0.00388536782316009,0.426953899989119,4
"West Springfield",0.102223641523955,0.00471512205918472,0.334879166733701,4
"West Stockbridge",0.147780116090173,0.00405728922692377,0.567709477767275,4
"West Tisbury",0.137626509859669,0.00377269039821383,0.528170522182988,4
"Westborough",0.421164472165551,0.0212457125994792,1.26291714065974,4
"Westfield",0.130630091907396,0.00677086633118262,0.412174366033676,4
"Westford",0.101152440279231,0.00374641778021232,0.369646275855097,4
"Westminster",0.0998900821681536,0.00327813030836661,0.373430779002711,4
"Weston",0.0999827801622317,0.00318882371318298,0.405522433508564,4
"Westport",0.946501222858174,0.100472848461339,2.61591737404749,4
"Westwood",0.0940239233781078,0.00301830986182742,0.350744749515526,4
"Weymouth",0.105376154395994,0.005489438374805,0.329757382313249,4
"Whately",0.150198002197023,0.00361191149282346,0.566519456102264,4
"Whitman",0.082357708424074,0.00298941842186593,0.291732816807916,4
"Wilbraham",0.0744431705533928,0.00295039544490469,0.269147628523619,4
"Williamsburg",0.130301807907659,0.00412478129512646,0.503222694053945,4
"Williamstown",0.13484774365599,0.00381987255218465,0.513290381560321,4
"Wilmington",0.112458328814866,0.00507415153044757,0.372073197696037,4
"Winchendon",0.0810215083857921,0.00284324776493398,0.296108086973388,4
"Winchester",0.0997653641104698,0.00397309990709296,0.356331221478381,4
"Windsor",0.16574152502488,0.00435260216679565,0.620056530233282,4
"Winthrop",0.0626738231583715,0.00274373559391544,0.225869612482591,4
"Woburn",0.0658808891547748,0.00314108054656938,0.225475228438359,4
"Worcester",0.465887487809726,0.0969962277688455,1.00488953737246,4
"Worthington",0.156224170245012,0.00408053011045739,0.592707171372552,4
"Wrentham",0.0873611046204263,0.00339577046052182,0.312921503740907,4
"Yarmouth",0.085536810748117,0.00309996446116494,0.297257237867636,4
"Abington",0.0327963431862674,0.000887599402687479,0.121424960695259,5
"Acton",0.0397351549147563,0.000975473038463621,0.15493873705107,5
"Acushnet",0.0330031487259912,0.00084587913769667,0.118292608418037,5
"Adams",0.036059087607872,0.000987553749056626,0.143882799331813,5
"Agawam",0.0717780586996882,0.0030757236312665,0.227560305513153,5
"Amesbury",0.0375415819891819,0.00106009120599132,0.146137638106568,5
"Amherst",0.0903412186504901,0.00196000973536543,0.340182678004039,5
"Andover",0.0543051238682462,0.00211784020511109,0.186975621734692,5
"Arlington",0.0274022727262756,0.000954431754424646,0.0958225596036349,5
"Ashburnham",0.0395772263525645,0.000916682397105299,0.159032556038462,5
"Ashby",0.0547368960500447,0.000877516681836568,0.226131143388737,5
"Ashfield",0.0523682596807337,0.00123873082562351,0.217030094539407,5
"Ashland",0.0248417083637364,0.000783096489351103,0.0926355720211094,5
"Athol",0.0277531238505195,0.000802293652364328,0.0996212549154455,5
"Attleboro",0.0736864217223376,0.00372389210509192,0.233440710199488,5
"Auburn",0.0818972628391089,0.00236840099867306,0.313063473230864,5
"Avon",0.0430449271457606,0.000983373941599029,0.178878052697689,5
"Ayer",0.0393972672428664,0.000970926950594291,0.165044863484977,5
"Barnstable",0.0402777103818475,0.00130182706968147,0.136210122021943,5
"Barre",0.0385807413779832,0.000828369466433801,0.138800138613011,5
"Becket",0.0473848604742691,0.00107503617085557,0.183882962857219,5
"Bedford",0.0497093010720256,0.00115584883274461,0.18514006379799,5
"Belchertown",0.0864882571131045,0.00194725466089553,0.335444159014851,5
"Bellingham",0.0258793697550207,0.000669623175049455,0.0976811888000713,5
"Belmont",0.029925280127162,0.000898219634463421,0.111095499200989,5
"Berkley",0.0745887250227339,0.00135929258493868,0.305962226029423,5
"Berlin",0.0608136678538321,0.0010541468055626,0.254541586538919,5
"Bernardston",0.0553218089347742,0.00100381679516828,0.22512846828157,5
"Beverly",0.0730395104623252,0.00366183265284186,0.228368027061167,5
"Billerica",0.110280702981116,0.00644544104590687,0.328494272284941,5
"Blackstone",0.0318606831072127,0.000799331296266628,0.119895127923917,5
"Blandford",0.0553604040373111,0.00112304410524334,0.21800643058272,5
"Bolton",0.0427066003584477,0.00107240887305114,0.172456940196489,5
"Boston",0.162166100201302,0.0196949243703545,0.388537749604762,5
"Bourne",0.0408092337650385,0.00098578333579745,0.150606791927114,5
"Boxborough",0.0380614096012448,0.000843473308729693,0.14048967266644,5
"Boxford",0.0549134701584418,0.00138937381260738,0.212341686815603,5
"Boylston",0.0716962975502786,0.00131415654994028,0.296092094554441,5
"Braintree",0.0582001490097264,0.00158255700623389,0.203844487004392,5
"Brewster",0.0485695071447083,0.000836661244320528,0.185414701076237,5
"Bridgewater",0.0288675516542544,0.00080499571961637,0.110237494749744,5
"Brimfield",0.0474705613255892,0.000993543618583144,0.18594490069341,5
"Brockton",0.368962201327806,0.0436174627425839,0.911428401175243,5
"Brookfield",0.04999520948213,0.00112089827363306,0.208013431030128,5
"Brookline",0.0177063310439874,0.0007015229418224,0.0639395376814832,5
"Burlington",0.0359164904830684,0.00106329998047255,0.128760338940106,5
"Cambridge",0.0407037568969314,0.00192399638574318,0.127408364181719,5
"Canton",0.0246732427906941,0.000798593643893171,0.0940435194612606,5
"Carlisle",0.0449215779917818,0.000897745123775355,0.175481117799457,5
"Carver",0.0593174179130063,0.00127787013615382,0.231665329426061,5
"Charlemont",0.0618347209644434,0.000930476878194851,0.230085232766358,5
"Charlton",0.0502762642320482,0.00126826934492705,0.209334936917662,5
"Chatham",0.0880386750405083,0.00184757245368107,0.320662609147398,5
"Chelmsford",0.0287065699992687,0.00100920025116012,0.102244460541103,5
"Chelsea",0.674015327615122,0.0760198171882163,1.59712195947103,5
"Cheshire",0.0482889998220483,0.00113776656610912,0.186802762027559,5
"Chester",0.057264996196919,0.000958560835217495,0.242680480329462,5
"Chesterfield",0.0550542948470023,0.00104622814439902,0.207768193527917,5
"Chicopee",0.0421826940081013,0.00138140985645614,0.151730534269065,5
"Chilmark",0.0540531084907889,0.00116005508385439,0.20803650481807,5
"Clinton",0.0529473280667856,0.0012747211552688,0.196202395521969,5
"Cohasset",0.062133733947828,0.00137899255751753,0.218068257644133,5
"Colrain",0.0518036441046645,0.0009126678738563,0.199754064504172,5
"Concord",0.0328609824725157,0.000816327489285431,0.124096334062065,5
"Conway",0.0600753133690167,0.0009920679202599,0.238089826199329,5
"Cummington",0.0593168474429076,0.0010984946965439,0.214982293355985,5
"Dalton",0.0408144413463303,0.000907768739765361,0.158862006390157,5
"Danvers",0.0278552844435758,0.000842437158028747,0.104871694701197,5
"Dartmouth",0.0235772056982647,0.000692232550915128,0.086494252215359,5
"Dedham",0.0297967270754432,0.00121363711366494,0.106695136517745,5
"Deerfield",0.0467263298238808,0.00105884836665817,0.190976068651451,5
"Dennis",0.0482454991583912,0.00133853443472887,0.186173166789159,5
"Dighton",0.0687682286583108,0.00142460197642842,0.291344601564867,5
"Douglas",0.0530964018652215,0.00115069381558256,0.206647223692562,5
"Dover",0.0434117768041225,0.000837628510132226,0.153448776746709,5
"Dracut",0.0252142285774944,0.000796966440512009,0.0980745376442757,5
"Dudley",0.0350860494636608,0.000991083744345862,0.134742025551163,5
"Dunstable",0.05336440337895,0.00103838009796481,0.220264852680992,5
"Duxbury",0.0320370082619918,0.00079970554481085,0.126584373251028,5
"East Bridgewater",0.0321874189204598,0.000793053683723792,0.12537385695808,5
"East Brookfield",0.0504853439974918,0.00101395266510444,0.19955117711506,5
"East Longmeadow",0.0278178207561638,0.000836759557258523,0.0969226323015215,5
"Eastham",0.0513541235144727,0.000967520560780835,0.207096178922665,5
"Easthampton",0.0471878532037118,0.00113044079685251,0.173902611333562,5
"Easton",0.0350946214050368,0.000952092815891171,0.130908997843325,5
"Edgartown",0.0801151922509619,0.00133191491421467,0.310143031662749,5
"Egremont",0.0611295495392924,0.00118535381763041,0.242771404228473,5
"Erving",0.0601489921654849,0.001296295154452,0.231430113204781,5
"Essex",0.0431547944414314,0.00114794218936375,0.159511960331352,5
"Everett",0.271987123995018,0.0291279890710585,0.683685966272152,5
"Fairhaven",0.0821502397768751,0.00177917133564762,0.283957643675652,5
"Fall River",0.0498065544237815,0.00326025577851623,0.143672769988904,5
"Falmouth",0.0362277354165224,0.00109416782846191,0.134472199903543,5
"Fitchburg",0.0909175971681153,0.00601058854900857,0.268847674080687,5
"Florida",0.0555091858939457,0.00103571040465403,0.216457732855033,5
"Foxborough",0.025116802568145,0.000779352957700407,0.0935634845172122,5
"Framingham",0.148888608247031,0.014776079124337,0.388266366606153,5
"Franklin",0.0420492860550756,0.00110058696522368,0.168594784395344,5
"Freetown",0.0343486207783022,0.000834912393465306,0.12878851320833,5
"Gardner",0.0298808207496265,0.000843827868914713,0.107628281828136,5
"Georgetown",0.0414324351181238,0.000995601873984841,0.160731640923612,5
"Gill",0.0508383586107965,0.00089930200303472,0.201211491451866,5
"Gloucester",0.0205545096116069,0.000640173848376485,0.0755354889308296,5
"Goshen",0.0553720805195175,0.00111179188834625,0.217435941958522,5
"Grafton",0.0405796193823043,0.00103783772644684,0.150344967284729,5
"Granby",0.146081444851968,0.00272898722038961,0.551639624219372,5
"Granville",0.0499116579568199,0.00110059959457049,0.183615911416919,5
"Great Barrington",0.0519457427392351,0.00113443992620056,0.206306463162847,5
"Greenfield",0.0267750414305678,0.000793708614509534,0.10621146375554,5
"Groton",0.0327479837814827,0.000879423388925189,0.119753198161152,5
"Groveland",0.04179986213027,0.000813543144088828,0.154113829105029,5
"Hadley",0.0415948558882267,0.00107873156973167,0.160250779011505,5
"Halifax",0.0369647537728546,0.000850499886339519,0.140600515922492,5
"Hamilton",0.0384257865744101,0.000889284115755005,0.150948793032395,5
"Hampden",0.0440186621492943,0.00109854906391604,0.160871726921415,5
"Hanover",0.0302731059426161,0.000794085261363642,0.11118278419845,5
"Hanson",0.123617482849984,0.00252967579872262,0.482628358667326,5
"Hardwick",0.0551250910633705,0.000914672808687865,0.219075261655209,5
"Harvard",0.0384916314993887,0.000928993067016488,0.149756716966202,5
"Harwich",0.0557474569732857,0.000935259118792222,0.222543014397477,5
"Hatfield",0.051103742887342,0.00101854276559759,0.197685473934441,5
"Haverhill",0.0523228290996584,0.00212898425254949,0.16222444118004,5
"Heath",0.0671655824693841,0.00103525584004028,0.239946429813893,5
"Hingham",0.0543605803442089,0.00146580291645954,0.199591064028408,5
"Hinsdale",0.0497445698524165,0.000983783437071341,0.179514041927103,5
"Holbrook",0.0648617197199169,0.00178744172922355,0.240073402348918,5
"Holden",0.0255548839239578,0.000757113585312524,0.0907459058047832,5
"Holland",0.0440210067697096,0.00103240658773587,0.162178188406988,5
"Holliston",0.0282960144409283,0.000893447605741006,0.100279260430637,5
"Holyoke",0.171216005409246,0.0176086892772115,0.44288468009145,5
"Hopedale",0.0410819696835625,0.000922530569852721,0.160331918104595,5
"Hopkinton",0.0334124508996168,0.000878488730533926,0.121694111988808,5
"Hubbardston",0.0358355031208152,0.000861351150534226,0.137483503021993,5
"Hudson",0.0362149622430355,0.000945301377346343,0.141030047432835,5
"Hull",0.0559689291630949,0.00118616025291027,0.224845151742576,5
"Huntington",0.0481156364158262,0.000905454249392377,0.200262284763075,5
"Ipswich",0.0365409860146103,0.000790189445023052,0.1382698616983,5
"Kingston",0.0420584260008181,0.00117590240754822,0.166908772955,5
"Lakeville",0.0400889087645049,0.000845352042847661,0.155391938264575,5
"Lancaster",0.0349697427211667,0.000838591457710675,0.125119246597325,5
"Lanesborough",0.0429832446887822,0.00101626958472657,0.163222663883244,5
"Lawrence",0.383743477205984,0.0449837945807869,0.925612032451597,5
"Lee",0.0411907432514164,0.000953000118363505,0.151647680209856,5
"Leicester",0.0526430278988134,0.00123556220222164,0.210170641152388,5
"Lenox",0.0476492277555342,0.00103025056863017,0.183320669580827,5
"Leominster",0.178356061603947,0.016402772903782,0.497253970701406,5
"Leverett",0.0677712375076007,0.00121661414405886,0.26601491071704,5
"Lexington",0.02656046648432,0.000686261279607426,0.102085841948352,5
"Lincoln",0.0418682972871071,0.0009845921641413,0.156696884600389,5
"Littleton",0.0339308629526839,0.000824782125157465,0.134765462675525,5
"Longmeadow",0.033201892049206,0.000781959177604094,0.128852128731612,5
"Lowell",0.15246295636247,0.0174714226349155,0.385118294228196,5
"Ludlow",0.0390397360220592,0.00111952614035325,0.14163149230719,5
"Lunenburg",0.0313689776665379,0.000799845380054716,0.123466517835653,5
"Lynn",0.614432982510287,0.0723262703594832,1.48271810923328,5
"Lynnfield",0.0342655997902388,0.000976268876008345,0.134124593665716,5
"Malden",0.0609357029340587,0.00320890780761859,0.185715097851143,5
"Manchester",0.0465008724599284,0.00089585079603102,0.180667606571227,5
"Mansfield",0.0323743245875444,0.000969491356886053,0.117840779167927,5
"Marblehead",0.0410771384591701,0.000971854759116066,0.158430683699379,5
"Marion",0.0450219008126993,0.000960438099325361,0.170749287362573,5
"Marlborough",0.0404106927412936,0.00123620635735391,0.144731585881921,5
"Marshfield",0.0723405226984403,0.00203065629893002,0.259083777419702,5
"Mashpee",0.0309978655752625,0.000884438951960694,0.128911492499694,5
"Mattapoisett",0.0432829497526325,0.00109775059227306,0.16497765553159,5
"Maynard",0.0315811230635852,0.00101676916525826,0.131827588745998,5
"Medfield",0.0384390023641228,0.000790775645535505,0.142987052790192,5
"Medford",0.0662554306131051,0.00333988693277138,0.201960426318299,5
"Medway",0.0286141708054662,0.000736609081245868,0.10421109373341,5
"Melrose",0.0613158269301618,0.00233174867812489,0.212441062599582,5
"Mendon",0.0407987889963122,0.000995170620281826,0.157157012033678,5
"Merrimac",0.0403663139543796,0.000878247691592906,0.157631055967374,5
"Methuen",0.150540049060912,0.0139740356926054,0.416697893435441,5
"Middleborough",0.0211257569354011,0.000723840045585693,0.0785012938754754,5
"Middlefield",0.0609319061859194,0.00106486992270717,0.246706660830233,5
"Middleton",0.110498579899091,0.00220587846059243,0.430518558556535,5
"Milford",0.386916574267619,0.0424448631870038,0.979571256369397,5
"Millbury",0.133066687002184,0.00311051023181199,0.474491369191591,5
"Millis",0.0368375875363085,0.0008413175955283,0.140949882720088,5
"Millville",0.0460751093760452,0.000946300100966491,0.187844562282094,5
"Milton",0.0219480181064425,0.000705401754098338,0.0811784284811286,5
"Monroe",0.0612420150633772,0.00110714583046291,0.246213936768228,5
"Monson",0.113444047914907,0.00238063582901045,0.44081122640886,5
"Montague",0.0574705446739049,0.00111556502111106,0.227782213526654,5
"Monterey",0.0566585289192108,0.00123305865435815,0.229891217459025,5
"Nahant",0.0485109239781972,0.00107835659386849,0.195169366281218,5
"Nantucket",0.118468403926168,0.00443275908341118,0.395363537010702,5
"Natick",0.0221257808175898,0.000659581489202402,0.0861305334244586,5
"Needham",0.0301577371489182,0.00104929391763936,0.108561581385667,5
"New Bedford",0.197240411235924,0.0222008871317328,0.493075587755751,5
"New Braintree",0.0769817228108794,0.00112793909653441,0.31774364360914,5
"New Marlborough",0.0573287489344833,0.00102895904979304,0.23367020124983,5
"New Salem",0.0603275576341385,0.000986195984119229,0.245757921149321,5
"Newbury",0.0430203325775146,0.000886504957851633,0.167148975426364,5
"Newburyport",0.0452026841757828,0.00112084540509092,0.178469922836414,5
"Newton",0.0259685302599085,0.00102937830288757,0.090014941630782,5
"Norfolk",0.0348457798254442,0.000851567055039154,0.124755879237243,5
"North Adams",0.0432271125124773,0.00110774737670995,0.165561335378604,5
"North Andover",0.0271741429263287,0.000760226010977228,0.10017861500424,5
